Commit Hash, High Severity, Medium Severity, Low Severity, High Confidence, Medium Confidence, Low Confidence, Total Issues, CWEs
37eb5f0a4c2a8706b89ead1406b1577c4602cdec, 0, 4, 115, 101, 15, 3, 119, "22;259;330;400;703;"
344c106a6961b50f734b95f084fbf02057d4b475, 0, 4, 115, 101, 15, 3, 119, "22;259;330;400;703;"
710e19a81284e5af0d5db93cef7a9063b3e8534f, 0, 4, 115, 101, 15, 3, 119, "22;259;330;400;703;"
4442ff8e0a09feafcf7c91045ebbe0ba6f026feb, 0, 4, 115, 101, 15, 3, 119, "22;259;330;400;703;"
0b89fe48ad26ffcff76451bd87642d916a1a3385, 0, 4, 115, 101, 15, 3, 119, "22;259;330;400;703;"
80be68ac36b458e02f5e6af8bddd005a2f680e39, 0, 4, 115, 101, 15, 3, 119, "22;259;330;400;703;"
0580cf273debf4a7f2efcdfd5ef092ff5cedf9b0, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
e8f14ceff9b3279c67368d85f9457bb27168d126, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
1d5f5340e49d90bc097c1f75605a4dd7408c2378, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
2bc1d97c9672320828e70dc8293d5f8754682109, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
803924b02cc8ca7531b70e6497d1ff7b83f75737, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
afedfc888462f9a6e809dc9455eb3b663764cc3f, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
002f58300fdaf865cf1d305b3721c5d96003c440, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
a9fe0f872527ffc1bf64e125b7996ec4dfa598eb, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
5585f8afe1aea74dca7364f18a76f0426381001d, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
4f0ec659f9519d3009873f6adf6aa8af5ab32d8b, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
9bd0c95424aad6a80a7305761b465006af3dde0d, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
073b7e421e419ec389d8c064bbdae26c482ec17c, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
4192210232ee20ceb028ebd0ee68a6b964f5ffc1, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
38fbd2968d3e937c9f4157a54372b02fa527233b, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
fa04cdc497e2c72888cccf6268836fe3291c3d42, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
2523472c3eccb9ab9277117cc4ff705212b6888a, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
7ba257e5dac58f8796a12260776f27fd989a1182, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
f3fb90b114835cc50c4816787d56bac2fe1180c3, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
7ecdd944624cbd49e4af0a5ce1aa402607d58dcc, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
e712cffc0c22d5406c6fe02a1769992f2181f229, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
7403e002b8e033c0a34e93fba2b311e2118487fe, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
7c4aead82d349469bbbe7d8c0f4678825873c039, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
57e70bb5693fb0330b11c50f707adb88a6be7b85, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
01c76078eea77f12fb01aff605859afc372bf598, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
e975dabf74b3ad85689c9a07719cbb181313139b, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
11d9562fd63473dbf4ec91d942ca5f197deec462, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
9992c5084a3df2f533e265d10f81d4269b97a1e6, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
b3dfb420e79fcdb326bc3bac861f73a152380946, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
926b4143e865bc6ffd405a952639099214385139, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
6c44a3f36b089239cb6396bb408116aad262c702, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
84c092063e8f222758dd3d60bdb2d1d342ac292e, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
29afcfdff5e75d7df4c13bad0122c98661d251ab, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
22cedad8a9f010bdea6186ee564da7aaa21b6684, 0, 4, 114, 100, 15, 3, 118, "22;259;330;400;703;"
9b64bb5b137385cdf535598df5b2c34ed459450f, 0, 4, 111, 97, 15, 3, 115, "22;259;330;400;703;"
1e64664e0facb7e3595efdf4716f01527f4047ba, 0, 4, 111, 97, 15, 3, 115, "22;259;330;400;703;"
f8fcb3ea3424bcfba3a5437626a994771a02324b, 0, 4, 111, 97, 15, 3, 115, "22;259;330;400;703;"
c032fc65b0873337ed39e5d63e15468a5d797646, 0, 5, 228, 215, 15, 3, 233, "22;259;330;400;502;703;"
c3fc80a2cf5e88360c982a3187751083e881bd16, 0, 5, 228, 215, 15, 3, 233, "22;259;330;400;502;703;"
9769e5719ad45d4be6bc3ebe01d0f568d3d5001e, 0, 5, 228, 215, 15, 3, 233, "22;259;330;400;502;703;"
dcb0d0cf2aae4b5f4b30da49106f69c6bd5346a8, 0, 5, 228, 215, 15, 3, 233, "22;259;330;400;502;703;"
98eb092d3c6e7c142c4ba2faaca6c091718abbb3, 0, 5, 228, 215, 15, 3, 233, "22;259;330;400;502;703;"
d981d32dac3d35b39cc164a10b4edc11cc5b89db, 0, 5, 228, 215, 15, 3, 233, "22;259;330;400;502;703;"
077ecb6771fbd373d5507444f6e0b6e9bb7cf4e8, 0, 5, 228, 215, 15, 3, 233, "22;259;330;400;502;703;"
97d527eec2b879f38e9eed599f8c7d2ae3a0b23e, 0, 5, 228, 215, 15, 3, 233, "22;259;330;400;502;703;"
e251a0bd7d05f993f19e79e3f8328e4d3b41110a, 0, 5, 227, 214, 15, 3, 232, "22;259;330;400;502;703;"
f70df824985d875226793b94dacc0c302a4256b2, 0, 5, 227, 214, 15, 3, 232, "22;259;330;400;502;703;"
259ee151da9a569f58f6d4979e97cfd5d5bc3ecd, 0, 5, 227, 214, 15, 3, 232, "22;259;330;400;502;703;"
d7328efabf841a750259dc42089efece13efc0f5, 0, 5, 227, 214, 15, 3, 232, "22;259;330;400;502;703;"
7bf07ec51873ab96ac326bac126044039768ef4b, 0, 5, 227, 214, 15, 3, 232, "22;259;330;400;502;703;"
3c7501b35755205d1df70181cd46e769ec2e9790, 0, 5, 227, 214, 15, 3, 232, "22;259;330;400;502;703;"
63d65acabc7d7402cdb85926a70b2ef81b472ac4, 0, 5, 227, 214, 15, 3, 232, "22;259;330;400;502;703;"
fc19cc783802ed95eb4c8be358537b12c1fec78f, 0, 5, 227, 214, 15, 3, 232, "22;259;330;400;502;703;"
9bab46f643570a29d356337eb5ab995af8862aea, 0, 5, 227, 214, 15, 3, 232, "22;259;330;400;502;703;"
95a1533172b7d31bf2fa9a54b4f2a9776fbd4c45, 0, 5, 227, 214, 15, 3, 232, "22;259;330;400;502;703;"
45de9d5fa6ca445a6e0ef23ef5e7d15348808ab2, 0, 5, 227, 214, 15, 3, 232, "22;259;330;400;502;703;"
7aaf7015800b98fd246b4c747e59d766318dec71, 0, 5, 227, 214, 15, 3, 232, "22;259;330;400;502;703;"
0998ea0deea076a547d54bd598d6b413b588ee2b, 0, 5, 209, 196, 15, 3, 214, "22;259;330;400;502;703;"
5e39a854631c0a8442374d47acb90310fa751501, 0, 5, 209, 196, 15, 3, 214, "22;259;330;400;502;703;"
e966f3bcc1296fae7ba0d490eb12bf8ce3ced9fb, 0, 5, 227, 214, 15, 3, 232, "22;259;330;400;502;703;"
84321162f8cad3e1caf552d7f0b18bc869e2cebf, 0, 5, 227, 214, 15, 3, 232, "22;259;330;400;502;703;"
ce6466f0eeb5c28d90b3cd26fb5a12959f45138c, 0, 5, 227, 214, 15, 3, 232, "22;259;330;400;502;703;"
18f58fe39fceac821b9cf88ae40355292ade2a8e, 0, 5, 227, 214, 15, 3, 232, "22;259;330;400;502;703;"
dff186cc5911a03c1c2de2505ab467c419aa6821, 0, 5, 227, 214, 15, 3, 232, "22;259;330;400;502;703;"
5575fedd33141ffdeb87304da3b1225da58db76a, 0, 5, 231, 218, 15, 3, 236, "22;259;330;400;502;703;"
f7b9e6d42981bb75106699e0712a6378c39ef92c, 0, 5, 231, 218, 15, 3, 236, "22;259;330;400;502;703;"
1f0b9a2872065a89c16a4567b561ddd10f2533fe, 0, 5, 231, 218, 15, 3, 236, "22;259;330;400;502;703;"
0b1a8d8eff24595554513f0586929cba3e583bc2, 0, 5, 231, 218, 15, 3, 236, "22;259;330;400;502;703;"
4bf3b43df95e62ddf74413a22a1df3411d206acc, 0, 5, 231, 218, 15, 3, 236, "22;259;330;400;502;703;"
dccb148580e4794879cd66ff6c5bea6af95a66e2, 0, 5, 231, 218, 15, 3, 236, "22;259;330;400;502;703;"
a14b49d64e760183504e1a5b37f4c9beb36a20ff, 0, 5, 231, 218, 15, 3, 236, "22;259;330;400;502;703;"
816d4912d9d2971198d2300a840ce4c100152502, 0, 5, 231, 218, 15, 3, 236, "22;259;330;400;502;703;"
5105f400f32d48b2eb4d8bac563072fb38912115, 0, 5, 231, 218, 15, 3, 236, "22;259;330;400;502;703;"
3638f7333b8ece31c61f83b0cbbfc6c1dfe06814, 0, 5, 231, 218, 15, 3, 236, "22;259;330;400;502;703;"
070047662fe6261a32eaae0b380b52119d9af54e, 0, 5, 231, 218, 15, 3, 236, "22;259;330;400;502;703;"
66d5cddbc31976636cf560e5b0b86e4333e85f2b, 0, 5, 231, 218, 15, 3, 236, "22;259;330;400;502;703;"
7613d23db7bc3cfce7d4123f220dcfa6657236ee, 0, 5, 231, 218, 15, 3, 236, "22;259;330;400;502;703;"
08f2bb36fefdc63559da12707ee830097447f29a, 0, 5, 229, 216, 15, 3, 234, "22;259;330;400;502;703;"
c1ae81554f52f81b6027e36ae0a056dca9819c3c, 0, 5, 229, 216, 15, 3, 234, "22;259;330;400;502;703;"
aaf4cbe81c4387a6afe264843649545be9ead669, 0, 5, 229, 216, 15, 3, 234, "22;259;330;400;502;703;"
218d3610ae6e8f4849eb7b7661a0239ef3351aea, 0, 5, 229, 216, 15, 3, 234, "22;259;330;400;502;703;"
157d91359d5d51cee5a2f44fd9f54734603d74bc, 0, 5, 229, 216, 15, 3, 234, "22;259;330;400;502;703;"
62804eeb12322ab167c22bc1d2dea10175e90029, 0, 5, 229, 216, 15, 3, 234, "22;259;330;400;502;703;"
7e20e346bd49cc8f0031eb053fe879a38c777b6f, 0, 5, 229, 216, 15, 3, 234, "22;259;330;400;502;703;"
01bddd669ca1208f1844ce8d0ba9872532641c9d, 0, 5, 229, 216, 15, 3, 234, "22;259;330;400;502;703;"
8992a1a6467322bc8be28b74efa9e6a38d4c33b1, 0, 5, 229, 216, 15, 3, 234, "22;259;330;400;502;703;"
387d01d94581dbcb1288304094bb1acee5ca24ae, 0, 5, 229, 216, 15, 3, 234, "22;259;330;400;502;703;"
b4cc9234748cb4bb96db1175a143139d6b7d8557, 0, 5, 229, 216, 15, 3, 234, "22;259;330;400;502;703;"
296304b60bb83689659883c9cc24f4c074dd88ff, 0, 5, 229, 216, 15, 3, 234, "22;259;330;400;502;703;"
dc20e8c342264b950c0cb3f8d7ba816fba15cfc8, 0, 5, 229, 216, 15, 3, 234, "22;259;330;400;502;703;"
c546c94b48061dd22ecab8fe5309ded750ae9fb9, 0, 5, 229, 216, 15, 3, 234, "22;259;330;400;502;703;"
bf5e0bb4b151f4ca2f5a21af68eb832a96a79d75, 0, 5, 229, 216, 15, 3, 234, "22;259;330;400;502;703;"
117cbb2f531eee1db284440097866be7d7b153c4, 0, 5, 229, 216, 15, 3, 234, "22;259;330;400;502;703;"
04959f1884c8ef93bd5a4aa40ff0accb8438c0c1, 0, 5, 229, 216, 15, 3, 234, "22;259;330;400;502;703;"
6c331909ca365cb5aa490288a02853f1bb1d6979, 0, 5, 229, 216, 15, 3, 234, "22;259;330;400;502;703;"
